Name,Location,Price,Image,Description,Details,General,,
Penthouse - 2 Bedrooms - 110 m²,"Flic en Flac, West","Rs 8,500,000",https://www.lexpressproperty.com/local/cache-intervention/L733xH498/jpg/photo-penthouse_2_bedrooms_110_m2-Iy2NaK0L8U3pae5b.jpg,"Description
Magnificent penthouse with a view of the Marousem chase.
Located on the third floor composed of two bedrooms, one of which is en suite, a bathroom, dining room, living room, kitchen, a very large terrace, private covered parking, elevator, 7 minutes walk from the beach.
Area: 110 m²
Construction will end in July 2023
This property is accessible to foreigners
Price: 8,500,000","Interior surface
110 m²",Close to bus stop,,
Penthouse - 3 Bedrooms - 145 m²,"Tamarin, West","Rs 22,475,361",https://www.lexpressproperty.com/local/cache-intervention/L733xH498/jpg/photo-penthouse_3_bedrooms_145_m2-rYQashnfL6cp9641.jpg,"Description
Nestenn offers this 3-bed penthouse with sea view in a residential complex close to shops and beach.
NO AGENCY FEES. G+2 SCHEME. ACCESSIBLE TO FOREIGNERS. OFF PLAN
This apartment located on the top floor with elevator access offers a open space with living room, dining room and open kitchen with central island of 48 m² open to the terrace of 18 m².
The master bedroom has an en suite bathroom while the 2nd bedroom shares a bathroom with the guests.
1 parking space, 1 drying area.
The secured residence hosts an outdoor gym and an elevator.
The roof terrace has a barbecue area and an infinity pool.
The complex enjoys a privileged location and is close to shops and the beach.
The developer has delivered over 1,000 units on the island.","Interior surface
145 m²
Swimming pool
Common pool","Close to bus stop
Close to golf course
Close to hospital
Close to school
Close to shops
Fitness room
Freehold land
Located in a residential complex
Sea view",,
Penthouse - 5 Bedrooms - 357 m²,"Flic en Flac, West","Rs 23,000,000",https://www.lexpressproperty.com/local/cache-intervention/L733xH498/jpg/photo-penthouse_5_bedrooms_357_m2-XzsqYv3dnVMWe22b.jpg,"Description
Penthouse with magnificent view on a green area and accessible to foreigners with the agreement of EDB.
The large penthouse and the small penthouse occupy the entire 4th floor with elevator which arrives directly in the penthouse.
The large penthouse is composed of 3 bedrooms, two of which are en suite and the master bedroom with a bathtub and its dressing room, a shared bathroom, a living room, dining room, an equipped kitchen, a laundry room, an office, a very large covered terrace with this lovely view over a green area of 25m².
The small penthouse is composed of an en-suite bedroom, a living room, a dining room, an equipped kitchen, a covered terrace of 20 m², ideal for friends on vacation.
The two penthouses on a private parking space, a swimming pool in common, equipped with solar water heater, water tank, 6 camera system, jacuzzi for 8 people.
Area: 357.16 sqm
Syndict fee: Rs 14,879
Price: Rs 23,000,000 accessible to foreigners with a permanent visa.","Interior surface
357 m²
Swimming pool
Common pool","Air conditioning
Laundry room
Water heater",,
Penthouse - 3 Bedrooms - 250 m²,"Rose Hill, Center","Rs 12,500,000",https://www.lexpressproperty.com/local/cache-intervention/L733xH498/jpg/photo-penthouse_3_bedrooms_250_m2-8HJGB46KgQgR6f38.jpg,"Description
For sale a beautifully decorated penthouse of 250 m2, on the 7th floor of a well-known building in Rose Hill and near all amenities. This fully furnished penthouse comprises a living-dining room with access to 2 balconies offering amazing views, an en-suite master bedroom, 2 bedrooms sharing a bathroom/toilet (2 of the bedrooms have direct access to a second balcony), a fully equipped kitchen and 2 covered parkings.
The property is fully fitted with electricity installations.
For more information or for a visit, do call us on 464... / 5943...","Interior surface
250 m²","Mountain view
Sea view",,
Penthouse - 4 Bedrooms - 372 m²,"Quatre Bornes, Center","Rs 15,000,000",https://www.lexpressproperty.com/local/cache-intervention/L733xH498/jpg/photo-penthouse_4_bedrooms_372_m2-sdsOxeAmtYbYc1b4.jpg,"Description
For sale beautiful penthouse which is already rented with an interesting return on investment. Its of an area of 372 m2 and is ideally located in well known building in the heart of Quatre Bornes.
This air-conditioned penthouse is on split levels and offers a lobby, a large living-dining room, a large kitchen, 4 bedrooms (3 with ensuite facilities), 2 TV rooms (1 upstairs & 1 downstairs), 1 office which can be converted in another bedroom, a laundry room, a casual dining area, a big pantry, a guest toilet and 2 parkings.
The property is fully equipped with cornices in each room and terraces on both floors.
Want to invest? Do call us on 464... / 5943...","Interior surface
372 m²",Mountain view,,
Penthouse - 3 Bedrooms - 194 m²,"Mon Choisy, North","Rs 59,000,000",https://www.lexpressproperty.com/local/cache-intervention/L733xH498/jpg/photo-penthouse_3_bedrooms_194_m2-e62id8qw9Xrz20f6.jpg,"Description
Mont Choisy estate is designed with modern architecture and wood cladding. The units have
lifts, large recreational pools and access to a host of services like a golf course, GYM, CLUB-HOUSE and shopping mall. Mont Choisy Beach
and Golf estate is ideally situated between Grand Baie and the well known Mont Choisy beach which gives the estate the best location for
buyers wanting a larger estate with amenities. This 3 bedroom ensuite apartment is sold furnished and available for immediate occupation.
Situated in the Le Peninsula, this apartment phase is closest to the beach. Finished to a high level, this property is ideally suited to a lock up
and go buyer who wants a property in a prime estate. Mainly custom finishes. ADDITIONAL COSTS: Transfer Tax: 5% Notary fee: Approx. 1.15%
including VAT Agency fee: 2.875% including VAT EDB and Admin fee: MUR 25,000","Interior surface
194 m²
Swimming pool
Private pool",,,
Penthouse - 3 Bedrooms - 110 m²,"Flic en Flac, West","Rs 14,500,000",https://www.lexpressproperty.com/local/cache-intervention/L733xH498/jpg/photo-penthouse_3_bedrooms_110_m2-ifpXQPIvbPlEedcb.jpg,"Description
New penthouse with roof terrace in a secure complex with sea view, composed of three bedrooms, one of which is en suite, a bathroom, a living room, a covered terrace of 6 m² near the living room, an equipped kitchen, a super roof terrace with sea view, private parking, slate pool, automatic gate. Located in a residential area very close to the Cascavelle shopping center.
Penthouse Area: 110 sqm + 110 sqm Rooftop
Price: Rs 14,500,000","Interior surface
110 m²
Swimming pool
Common pool","Access to rooftop
Close to bus stop
Sea view",,
Penthouse - 3 Bedrooms - 301 m²,"Moka, Center","Rs 23,700,000",https://www.lexpressproperty.com/local/cache-intervention/L733xH498/jpg/photo-penthouse_3_bedrooms_301_m2-WYdz5HyrZL9ac668.jpg,"Description
Verdant Garden embodies modern-day living with everything you need to work, play, socialise, relax and enjoy your best life in the green heart of Mauritius.
Nestled in a lush environment along Terre Rouge River with the Minissy waterfall nearby, Verdant Garden boasts a central location that gives you an easy access to all parts of the island.
Your daily commute becomes a joyride with the bustling Ebene Cybercity, the emerging Moka Smart City and Tribeca Central Smart City, popular spots like Bagatelle Mall, Wellkin Hospital, the University of Mauritius and a variety of childcare, primary and secondary schools just a short drive away.","Interior surface
301 m²
Construction year
2023
Swimming pool
Common pool","Close to clinic
Close to school
Close to shops
Mountain view",,
Penthouse - 3 Bedrooms - 486 m²,"Ilot Fortier, West","Rs 82,000,000",https://www.lexpressproperty.com/local/cache-intervention/L733xH498/jpg/photo-penthouse_3_bedrooms_486_m2-Vk8lTouhtfdE20cd.jpg,"Description
ZILO Luxury Beach Property includes 7 beachfront apartments on the only freehold islet of Mauritius, allowing an exceptional investment for foreigners.
The penthouse is situated on the 2nd floor with private swimming pool. From the rooftop terrace lounge, enjoy an unparalleled 360-degrees view of the turquoise lagoon and gorgeous mountainous landscape, paced by the gentle chirping of tropical birds and tidal movements.","Interior surface
486 m²
Construction year
2020
Swimming pool
Private pool","Access for disabled people
Close to golf course
Freehold land
Located in a residential complex
Mountain view
Sea access
Sea view",,
Penthouse - 4 Bedrooms - 250 m²,"Quatre Bornes, Center","Rs 18,000,000",https://www.lexpressproperty.com/local/cache-intervention/L733xH498/jpg/photo-penthouse_4_bedrooms_250_m2-6K9jw4rCC5yU7592.jpg,"Description
High-end penthouse with mountain views. Step inside and you'll be immediately struck by the spaciousness of this penthouse. With 4 bedrooms, including 3 ensuite bathrooms to enjoy your own private space. The master bedroom features a covered terrace, perfect for relaxing and taking in the stunning mountain views. Its bathroom offers both a bath tub & shower.
One of the bedrooms has been converted into a walk-in wardrobe, providing ample space to store your clothes and accessories. The living room is also spacious, with high ceilings that create an airy and open feeling attracting natural sunlight.
This property proposes a fully equipped open kitchen, a laundry room with drawers, washing machine, and dryer. And for more storage space, there is a dedicated store area.
With its stunning views and amenities, this penthouse is the perfect place to call home.","Interior surface
250 m²
Nb. Rooms
6","Access for disabled people
Close to bus stop
Close to hospital
Close to school
Close to shops
Fitness room
Freehold land
Fully equipped
Mountain view",,
